id,number,pr_author,date,author,body
911974849,14819,proux01,2021-09-02 19:06:45,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/metacoq/safechecker/theories/PCUICWfReduction.v (from ci-metacoq) (interrupted by timeout, being automatically continued) (full log on GitHub Actions)\nMinimized Coq File (truncated to 32KiB; full 60KiB file on GitHub Actions Artifacts under bug.v)\n(* -*- mode: coq; coq-prog-args: (""-emacs"" ""-q"" ""-w"" ""-deprecated-native-compiler-option"" ""-R"" ""/github/workspace/builds/coq/coq-failing/_build_ci/metacoq/template-coq/theories"" ""MetaCoq"
909461332,14818,proux01,2021-08-31 17:56:46,coqbot-app,"Hey, I have detected that there were CI failures at commit 0d89589 without any failure in the test-suite.\nI checked that the corresponding jobs for the base commit a4f3b64 succeeded. You can ask me to try to extract a minimal test case from this so that it can be added to the test-suite.\nIf you tag me saying @coqbot ci minimize, I will minimize the following target: ci-category_theory."
909490567,14818,proux01,2021-08-31 18:26:14,JasonGross,@coqbot CI minimize
909490624,14818,proux01,2021-08-31 18:26:19,coqbot-app,I have initiated minimization at commit 0d89589 for the suggested target ci-category_theory as requested.
909495003,14818,proux01,2021-08-31 18:31:38,coqbot-app,"Minimized File /github/workspace/builds/coq/coq-failing/_build_ci/category_theory/Lib/TList.v (from ci-category_theory) (full log on GitHub Actions)\nMinimized Coq File (consider adding this file to the test-suite)\nDeclare ML Module ""ltac_plugin"".\nModule Export AdmitTactic.\nModule Import LocalFalse.\nInductive False := .\nEnd LocalFalse.\nAxiom proof_admitted : False.\nTactic Notation ""admit"" := abstract case proof_admitted.\nEnd AdmitTactic.\nRequire Coq.Bool.Bool.\nRequire Coq.Classes.CEquivalence.\nRe"
909529500,14818,proux01,2021-08-31 19:14:46,proux01,"@JasonGross this category_theory failure is unrelated, likely an error upstream"
914063585,14818,proux01,2021-09-07 07:33:03,proux01,@JasonGross would you be the assignee here? You are certainly the most knowledgeable about that part of the code.
914239589,14818,proux01,2021-09-07 11:55:21,JasonGross,@coqbot merge now
914258858,14818,proux01,2021-09-07 12:23:52,proux01,Thanks!
914278209,14818,proux01,2021-09-07 12:48:49,coqbot-app,This PR was postponed. Please update accordingly the milestone of any issue that this fixes as this cannot be done automatically.
732212803,13448,ybertot,2020-11-23 14:55:29,gares,"The 3 CI failures are real, but I don't have time to look at them closely. Even if we change implementation strategy, they have to be addressed."
732248884,13448,ybertot,2020-11-23 15:54:38,ppedrot,"Since simpl is a pretty sensitive part of the system, I believe this needs a benchmark to rule out bad surprises..."
736646175,13448,ybertot,2020-12-01 16:00:17,gares,"I did unblock the CI pipeline, bench job included."
736828954,13448,ybertot,2020-12-01 21:22:58,gares,"Every time you push a commit a new CI job ""tries to start"". In spite of Matthieu's attempts to get a ""gold"" gitlab account, Coq is still throttled, and one has to follow the link to gitlab ci and cancel/restart the ""pipeline"" of CI jobs, otherwise they don't run. (FYI)"
736832598,13448,ybertot,2020-12-01 21:30:10,gares,I've also started a bench as PMP asked: https://gitlab.com/coq/coq/-/jobs/884440631
737125236,13448,ybertot,2020-12-02 10:01:22,Zimmi48,"one has to follow the link to gitlab ci and cancel/restart the ""pipeline"" of CI jobs, otherwise they don't run. (FYI)\n\nFYI, as I mentioned in one of the recent Coq Calls, you can restart jobs directly from GitHub, by clicking on ""Re-run"" (your issue coq/bot#113 is fixed)."
748534812,13448,ybertot,2020-12-19 22:39:39,gares,"You need to rebase the branch (and resolve the conflict in reductionops), otherwise  CI won't run."
773934011,13448,ybertot,2021-02-05 10:09:04,gares,"Dear @coq/ci-maintainers it seems perennial uses it's own copy (git submodule) of stdpp hence the overlay is not picked up. What shall @ybertot do?\nTo me no CI job should use its own copies of other projects, as part of our CI policy."
774165748,13448,ybertot,2021-02-05 17:13:07,ybertot,"I was able to verify the compilation of perennial with my version of stdpp by cloning the repository on my machine and then checking out my version of stdpp.  It succeeds, but I don't know how to make the ci process reproduce the computations I did."
774289911,13448,ybertot,2021-02-05 21:09:15,Zimmi48,"There are many projects that use git submodules to get their dependencies. It's a bit cumbersome to prepare an overlay since you need another branch for the dependency and another branch of the tested project just to update the submodule.\nHowever, you should think of overlays as a convenience, not as a hassle. So if you have already tested compatibility of perennial with your branch locally, then you don't have to worry that it is failing in CI (although in this case, you have already figured it"
774638153,13448,ybertot,2021-02-07 09:00:17,ybertot,All checks pass.  Can we enter a more active review phase?
774709385,13448,ybertot,2021-02-07 17:02:43,gares,I've started a bench: https://gitlab.com/coq/coq/-/jobs/1011863809
775937527,13448,ybertot,2021-02-09 13:31:59,gares,┌─────────────────────────────┬─────────────────────────┬───────────────────────────────────────┬───────────────────────────────────────┬─────────────────────────┬─────────────────┐\n│                             │      user time [s]      │              CPU cycles               │           CPU instructions            │  max resident mem [KB]  │   mem faults    │\n│                             │                         │                                       │                                       
775944692,13448,ybertot,2021-02-09 13:42:04,gares,"The bench shows a little slowdown, unfortunately coquelicot does not use coq-makefile so we don't get the per line timing info in the benchmark artifacts :-/ Maybe @silene is willing to fix that one (here the relevant snippets):\n\n  \n    \n      coq/tools/CoqMakefile.in\n    \n    \n        Lines 712 to 720\n      in\n      1676587\n    \n    \n    \n    \n\n        \n          \n           ifneq (,$(TIMING)) \n        \n\n        \n          \n           TIMING_EXTRA = > $<.$(TIMING_EXT) \n        \n\n        \n      "
775953555,13448,ybertot,2021-02-09 13:54:05,gares,@ppedrot if you have time to do your magic about perf on coquelicot...
775968335,13448,ybertot,2021-02-09 14:12:51,silene,"unfortunately coquelicot does not use coq-makefile\n\nNote that there is a _CoqProject file, so you can always run coq_makefile if you need to. I am not the maintainer for the dev package, so feel free to modify it as you see fit for benchmarking.\nThat said, I can add a timing infrastructure to Coquelicot proper. But I don't understand how it is supposed to work. For example, dev/bench/gitlab.sh does export TIMING=1, but coq_makefile tests for TIMING=before and TIMING=after. Which one is it?"
776028847,13448,ybertot,2021-02-09 15:35:50,gares,"The former is the one used by the bench infrastructure.\nThe latter 2 were added by Jason (the python thing), I don't know what they do exactly but they should be documented in the refman."
776079313,13448,ybertot,2021-02-09 16:49:19,silene,The former is the one used by the bench infrastructure.\n\nI have pushed a commit that adds it to Coquelicot.
776083338,13448,ybertot,2021-02-09 16:54:56,gares,New bench here: https://gitlab.com/coq/coq/-/jobs/1018753767
776567431,13448,ybertot,2021-02-10 09:24:18,gares,"The good news is that coquelicot has now colored output. Example: https://coq.gitlab.io/-/coq/-/jobs/1018753767/artifacts/_bench/html/coq-coquelicot/theories/Complex.v.html\nThe other news is that bench is fluctuating a bit, there is a little generalized slowdown."
776569932,13448,ybertot,2021-02-10 09:27:45,gares,┌─────────────────────────────┬─────────────────────────┬───────────────────────────────────────┬───────────────────────────────────────┬─────────────────────────┬─────────────────┐\n│                             │      user time [s]      │              CPU cycles               │           CPU instructions            │  max resident mem [KB]  │   mem faults    │\n│                             │                         │                                       │                                       
776577990,13448,ybertot,2021-02-10 09:39:03,gares,"Dear @coq/bench-maintainers , can you help us read these results? Should we be worried or not?"
776608575,13448,ybertot,2021-02-10 10:27:40,ppedrot,"Probably not. The per-line diff shows a few slowdowns in the order of 2-3% that might be reproducible, but it's small enough to not be problematic."
776625947,13448,ybertot,2021-02-10 10:56:51,gares,Great! @ybertot would you mind accepting at least my last fix to the code? Then I think I can merge it.
776626889,13448,ybertot,2021-02-10 10:58:27,gares,@ppedrot you once showed me how to find the lines that do slow down (and now I forgot). Can we get the script be run automatically as part of bench and its output saved at the root of the html/ thing?
776652246,13448,ybertot,2021-02-10 11:45:47,ppedrot,"It generates a pretty big file though. I am already not quite happy about the current size of the artifact zip file (about 60Mib) which could be reduced by processing locally the relevant generated data. I had to access this data on a crappy connection recently and had to wait for like 15 minutes before getting my hand on it, so it's not just theoretical concern."
776757406,13448,ybertot,2021-02-10 14:46:57,gares,"It generates a pretty big file though.\n\nI usually browse the artifact online, I'd like to just have a list of files with the higher diff in time printed for me. Even just the first 10 hits would be great."
776761955,13448,ybertot,2021-02-10 14:53:39,gares,"For instance, we could extend the env argument to a tuple containing said flags.\n\nAs a reader of the code, I would not be happy having a variable called env carrying something that is not just the env.\nAlso, following the same reasoninig, we would pack env sigma and allowed_reds into a single argument.\nSo I find this specific comment quite debatable (I know it's optional, but IMO also not really improving the patch)"
